student_id,n_videos,n_navigate,n_access,n_problem,n_page_close,n_discussion,n_wiki,n_events,n_events_lst_wk,n_access_lst_wk,n_access_lst2_wk,days_course_strt_access1,days_course_end_access_lst,unique_days_accessed,dropout
3755,15,11,36,12,26,1,1,102,102,36,36,25,1,3,1
3757,0,3,0,0,0,0,0,3,3,0,0,NA,NA,1,1
3759,25,13,50,3,28,1,1,121,105,41,50,18,0,3,1
3760,17,29,102,31,40,30,9,258,106,42,92,13,0,8,0
3763,18,29,59,11,30,43,3,193,63,23,39,1,1,9,0
3764,26,79,64,10,48,51,41,319,89,30,35,2,1,12,1
3766,3,4,6,0,4,0,0,17,17,6,6,28,1,1,1
3768,23,12,49,10,37,0,0,131,131,49,49,26,1,3,0
3777,62,54,197,5,104,11,9,442,76,32,165,2,0,12,0
3780,24,50,105,12,44,67,4,306,58,21,64,2,0,22,0
3781,14,24,37,16,19,0,2,112,26,6,21,5,1,6,0
3782,6,9,16,0,8,8,1,48,11,4,4,3,1,3,0
3783,12,8,19,2,15,5,2,63,37,13,13,3,1,5,1
3784,41,45,140,17,62,58,3,366,27,13,69,3,0,10,0
3785,16,19,97,37,51,15,1,236,26,15,15,2,0,9,0
3791,4,8,12,0,3,3,1,31,31,12,12,28,1,1,1
3792,10,40,64,27,37,2,1,181,82,33,45,4,0,15,0
3793,54,42,178,143,78,6,4,505,104,31,57,0,0,19,0
3794,8,12,23,11,11,4,2,71,14,9,18,5,1,5,0
3796,19,19,53,13,17,7,3,131,3,2,35,2,1,8,0
3798,28,21,62,5,35,1,1,153,61,21,31,2,0,7,1
3800,11,30,49,3,26,13,2,134,98,41,41,5,1,8,0
3802,2,2,17,6,6,8,0,41,41,17,17,28,1,1,1
3803,12,63,75,14,29,99,79,371,24,10,43,2,1,11,0
3805,26,22,142,44,32,16,1,283,95,56,56,2,1,9,0
3811,8,15,19,7,10,7,3,69,69,19,19,27,0,3,0
3814,13,20,62,24,32,0,0,151,37,17,36,1,1,14,0
3815,11,8,15,8,12,5,1,60,60,15,15,28,0,2,0
3817,72,20,207,102,74,5,3,483,145,59,153,0,1,14,0
3820,16,15,47,8,21,18,4,129,4,2,22,4,1,9,0
3821,4,4,8,0,4,0,0,20,20,8,8,28,1,1,0
3823,1,21,58,18,8,1,1,108,60,45,45,8,0,6,0
3825,10,10,17,8,14,0,1,60,60,17,17,25,1,3,0
3826,4,18,23,0,5,4,1,55,11,8,8,3,1,4,1
3827,11,26,83,24,16,0,1,161,27,16,16,0,0,10,0
3832,17,16,47,0,21,5,2,108,69,28,35,2,1,6,0
3833,13,6,30,0,26,2,1,78,6,2,11,10,1,5,1
3836,13,12,28,5,21,3,1,83,83,28,28,25,0,3,0
3837,1,5,2,0,1,0,0,9,9,2,2,28,1,1,1
3838,3,6,7,0,4,0,0,20,20,7,7,28,1,1,1
3839,1,4,2,0,1,0,1,9,9,2,2,28,1,1,1
3840,4,13,15,0,6,0,0,38,29,13,15,20,2,2,1
3843,17,18,42,13,23,8,0,121,41,17,42,15,1,7,0
3848,0,2,2,0,1,0,0,5,5,2,2,28,1,1,1
3850,1,2,2,0,1,0,0,6,6,2,2,28,1,1,1
3852,23,52,131,45,57,75,60,443,98,29,116,14,0,8,0
3853,22,18,80,42,32,13,7,214,33,20,26,7,2,10,0
3855,2,6,2,0,1,1,1,13,5,1,2,15,1,2,1
3856,2,14,26,0,0,13,2,57,8,5,12,2,1,8,1
3858,13,42,54,9,27,5,11,161,62,22,27,11,0,8,0
3859,1,1,2,0,1,0,0,5,5,2,2,28,1,1,1
3867,19,21,66,1,31,0,1,139,7,3,48,12,1,6,0
3868,0,3,2,0,0,0,0,5,5,2,2,28,1,1,1
3873,19,7,51,37,23,0,0,137,137,51,51,27,0,3,1
3876,0,1,0,0,0,0,0,1,1,0,0,NA,NA,1,0
3881,18,18,50,10,32,13,3,144,75,31,33,2,0,7,0
3886,10,19,34,18,17,0,0,98,21,7,19,5,1,6,1
3887,4,9,23,3,3,0,1,43,14,6,6,14,1,3,0
3888,6,19,54,4,21,30,3,137,43,25,34,2,0,7,0
3889,0,2,0,0,0,0,0,2,1,0,0,NA,NA,2,1
3890,16,23,67,12,43,0,0,161,66,27,38,2,0,15,0
3892,1,5,9,0,5,0,0,20,20,9,9,23,2,2,1
3893,0,2,9,0,6,0,0,17,17,9,9,26,1,2,1
3894,10,20,99,10,13,2,1,155,88,57,84,5,0,9,0
3896,0,1,0,0,0,0,0,1,1,0,0,NA,NA,1,1
3898,7,19,129,32,1,54,2,244,1,0,0,6,15,8,1
3899,17,26,51,12,31,40,29,206,123,40,40,2,0,6,0
3901,5,12,5,0,4,6,1,33,33,5,5,23,1,2,1
3904,0,1,0,0,0,0,0,1,1,0,0,NA,NA,1,1
3906,19,24,76,9,36,51,3,218,131,34,45,2,0,10,0
3908,25,3,33,34,20,0,0,115,31,11,33,19,1,2,1
3910,1,2,5,0,2,0,0,10,10,5,5,28,1,2,1
3914,1,3,5,0,3,0,0,12,12,5,5,28,1,1,1
3915,19,40,76,18,41,63,3,260,66,22,55,3,0,13,0
3917,0,1,0,0,0,0,0,1,1,0,0,NA,NA,1,1
3919,14,7,33,9,25,0,0,88,77,28,33,21,1,4,0
3920,0,19,49,1,31,4,2,106,78,38,44,2,0,7,0
3924,2,3,7,0,4,0,0,16,4,2,2,0,1,3,1
3925,14,7,27,14,19,2,1,84,44,14,27,20,1,2,0
3926,146,52,485,183,152,75,1,1094,137,56,210,0,2,11,0
3927,40,18,165,64,42,12,4,345,85,48,66,0,1,8,0
3929,7,7,58,32,28,0,0,132,6,3,3,12,1,4,0
3931,2,7,8,0,2,0,1,20,15,6,6,0,1,3,1
3932,7,10,20,6,9,9,2,63,10,4,4,3,1,3,1
3933,1,8,2,0,1,1,1,14,14,2,2,29,0,2,0
3934,13,26,69,25,38,0,1,172,5,2,4,0,4,10,0
3935,13,29,49,31,27,3,3,155,14,6,28,1,4,10,0
3936,13,15,61,28,27,0,0,144,22,12,16,4,0,13,0
3937,30,28,113,28,64,2,1,266,155,66,69,2,0,14,0
3946,101,47,385,139,117,14,0,803,119,70,179,2,0,11,0
3947,28,25,73,13,40,10,1,190,106,39,61,3,1,9,0
3953,23,16,46,18,32,18,7,160,118,32,46,19,0,6,0
3954,8,7,25,13,12,0,0,65,31,14,14,14,1,3,0
3955,0,1,0,0,0,0,0,1,1,0,0,NA,NA,1,1
3956,14,23,54,4,34,11,1,141,96,33,36,7,0,6,0
3957,11,13,28,12,19,15,1,99,82,26,26,4,1,5,1
3959,12,12,26,12,15,0,0,77,53,18,18,12,1,5,0
3960,0,2,0,0,0,0,0,2,2,0,0,NA,NA,1,1
3961,9,9,26,12,15,2,1,74,74,26,26,28,0,2,0
3964,7,14,23,0,13,0,0,57,32,13,16,6,1,6,0
3966,10,11,52,3,19,4,1,100,55,29,52,19,1,6,0
3967,25,18,100,26,65,46,1,281,6,3,11,0,1,10,1
3968,13,31,60,15,34,34,2,189,42,17,43,3,1,14,0
3970,9,35,78,4,42,11,0,179,78,34,48,1,0,18,0
3973,5,32,16,14,11,13,3,94,78,14,16,21,1,5,0
3974,9,35,63,60,14,27,4,212,49,18,39,2,1,8,0
3976,0,8,2,0,1,0,1,12,12,2,2,27,2,1,1
3982,5,7,15,5,5,8,1,46,0,0,0,3,26,1,1
3986,23,37,143,46,46,58,1,354,74,34,40,3,6,7,0
3988,0,5,0,0,0,0,0,5,0,0,0,NA,NA,1,1
3993,12,17,50,0,30,1,1,111,0,0,0,1,22,6,1
3994,23,10,63,45,27,23,2,193,0,0,0,1,18,4,1
3995,9,7,15,3,6,1,1,42,0,0,0,3,25,3,1
3999,26,39,222,40,76,34,0,437,220,119,174,1,1,12,0
4000,6,6,18,0,10,0,0,40,0,0,12,3,9,2,1
4002,5,7,9,0,3,10,2,36,0,0,0,3,26,1,1
4003,1,9,5,0,2,0,0,17,0,0,0,3,26,1,1
4005,2,4,5,0,3,0,0,14,0,0,0,0,26,2,0
4006,7,23,26,22,11,24,1,114,0,0,0,3,19,2,1
4013,4,7,10,0,6,0,0,27,0,0,0,3,26,1,1
4014,1,2,4,0,2,2,0,11,0,0,0,3,26,1,1
4015,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
4016,24,28,102,16,62,67,2,301,0,0,7,0,10,11,0
4017,3,4,25,9,8,6,0,55,0,0,0,1,25,4,1
4018,0,5,15,0,2,21,0,43,0,0,2,0,14,3,1
4019,30,17,89,15,50,40,1,242,0,0,0,0,20,6,0
4021,13,10,29,16,19,0,0,87,0,0,5,3,10,6,0
4022,5,5,11,0,5,0,0,26,0,0,0,1,26,2,1
4024,59,42,214,20,105,290,4,734,67,14,24,1,6,14,0
4025,0,3,0,0,0,0,0,3,0,0,0,NA,NA,1,1
4026,10,13,30,0,13,118,0,184,0,0,0,0,26,3,1
4028,0,2,0,0,0,0,0,2,0,0,0,NA,NA,2,1
4029,2,3,7,0,4,1,0,17,0,0,0,3,26,1,1
4030,3,5,7,0,3,0,0,18,0,0,0,3,26,2,1
4031,3,12,39,9,6,13,0,82,0,0,0,0,20,8,0
4035,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
4036,1,2,2,0,1,0,0,6,0,0,0,3,26,1,1
4039,11,7,22,14,10,0,0,64,0,0,0,3,25,2,0
4040,7,10,30,0,12,5,1,65,4,2,2,0,1,3,1
4042,9,13,26,7,15,11,0,81,0,0,0,0,21,8,1
4046,4,6,8,3,2,0,0,23,0,0,0,3,26,1,1
4048,11,9,29,1,13,7,1,71,0,0,0,0,24,4,1
4052,0,4,9,0,0,0,1,14,0,0,0,2,26,3,1
4054,8,12,30,5,12,22,0,89,0,0,0,3,22,4,1
4056,6,13,19,4,9,7,0,58,0,0,0,3,23,2,1
4061,2,2,5,0,3,0,0,12,0,0,0,3,26,1,1
4062,9,6,21,0,11,0,0,47,0,0,12,3,10,3,1
4065,2,8,5,0,3,8,1,27,0,0,0,3,26,1,1
4066,1,11,2,0,1,0,0,15,0,0,0,3,26,1,1
4071,11,17,40,12,27,24,0,131,0,0,5,1,10,7,1
4072,21,19,80,27,45,33,1,226,11,5,8,0,5,10,0
4077,22,37,62,12,20,47,31,231,0,0,0,0,19,6,1
4081,3,9,17,0,8,0,1,38,0,0,0,0,26,2,1
4083,6,13,64,5,7,6,1,102,0,0,0,0,17,6,1
4088,0,7,3,0,0,0,0,10,0,0,0,3,26,1,1
4090,3,6,8,0,5,0,0,22,0,0,0,3,26,1,1
4091,10,3,22,8,9,0,0,52,0,0,0,0,26,2,1
4093,6,4,23,0,7,7,0,47,0,0,0,3,23,2,1
4095,57,30,153,40,89,27,1,397,39,16,53,2,1,20,0
4097,1,3,2,0,1,0,0,7,0,0,0,3,26,1,1
4101,0,7,5,0,2,0,0,14,0,0,0,3,26,2,1
4105,14,17,97,28,37,46,1,240,21,13,28,0,1,10,1
4106,1,2,7,0,1,0,0,11,0,0,0,3,26,1,1
4108,2,3,8,0,2,0,0,15,0,0,0,3,26,1,1
4111,0,6,0,0,0,0,0,6,0,0,0,NA,NA,2,1
4112,5,10,17,0,6,20,1,59,0,0,0,0,26,2,1
4114,5,7,21,11,8,8,1,61,0,0,0,3,20,3,1
4121,2,1,3,0,2,10,0,18,0,0,0,3,26,1,1
4122,16,14,41,0,25,1,3,100,0,0,0,0,17,3,1
4124,4,10,8,0,5,0,0,27,0,0,0,3,18,2,1
4126,2,0,8,3,6,0,0,19,0,0,1,3,9,4,1
4127,32,42,105,39,49,92,5,364,55,11,49,3,7,8,1
4129,9,13,33,5,10,5,2,77,0,0,0,3,16,4,1
4130,3,7,9,0,4,0,0,23,0,0,0,3,26,1,1
4133,40,22,122,43,58,27,0,312,79,30,30,3,1,9,0
4134,1,10,17,2,5,10,2,47,0,0,0,0,26,2,1
4136,20,34,46,0,30,97,4,231,0,0,5,0,12,8,1
4137,16,15,31,7,18,11,1,99,0,0,17,2,10,4,0
4138,3,2,4,0,3,0,0,12,0,0,0,3,26,1,1
4140,2,4,5,0,3,0,0,14,0,0,0,3,24,2,1
4141,2,6,3,0,2,0,0,13,0,0,0,3,26,1,1
4143,31,27,70,50,23,37,0,238,30,3,29,3,7,8,0
4145,2,5,3,0,2,0,0,12,0,0,0,3,26,1,1
4146,3,5,4,0,3,0,0,15,0,0,0,3,26,1,1
4147,1,4,2,0,1,0,0,8,0,0,0,3,26,1,1
4148,5,7,33,0,5,0,0,50,0,0,0,1,20,4,1
4149,3,1,5,0,2,0,0,11,0,0,0,3,26,1,1
4152,0,2,2,0,0,2,0,6,0,0,0,3,26,1,1
4155,10,10,57,1,22,6,0,106,0,0,0,1,16,5,1
4160,1,4,2,0,1,2,1,11,0,0,0,3,26,1,1
4162,0,2,3,0,0,0,0,5,0,0,0,3,26,1,1
4163,4,13,10,0,6,6,1,40,0,0,0,3,19,2,1
4164,18,13,46,12,17,4,6,116,0,0,36,3,14,2,1
4168,5,2,10,3,6,0,0,26,21,8,8,3,0,2,1
4170,4,6,13,0,4,18,3,48,0,0,0,0,29,2,1
4173,5,26,49,12,7,120,1,220,0,0,3,0,9,5,1
4174,11,6,24,0,20,0,0,61,0,0,20,13,13,4,1
4176,59,48,261,553,13,8,1,943,335,70,146,4,3,18,0
4179,1,21,42,28,10,22,3,127,25,12,27,0,6,4,1
4182,2,27,47,28,4,16,2,126,0,0,9,0,14,6,0
4183,22,23,143,43,78,39,0,348,9,5,44,13,4,9,0
4185,57,21,126,89,59,10,1,363,79,31,73,1,1,12,0
4187,14,20,28,6,12,0,0,80,8,2,2,9,0,5,1
4196,1,27,97,42,5,2,1,175,5,3,33,1,7,10,0
4197,46,87,223,194,68,90,1,709,106,33,153,13,2,11,0
4200,32,3,96,0,49,0,0,180,11,4,9,11,3,7,0
4204,9,12,46,17,25,0,0,109,41,20,20,3,0,5,0
4206,1,2,3,0,1,0,0,7,0,0,0,14,15,1,1
4208,65,8,114,97,56,1,0,341,134,40,40,2,3,4,0
4214,4,12,67,17,39,0,0,139,13,6,44,6,2,5,1
4217,38,18,167,70,11,54,0,358,202,93,93,9,4,7,0
4218,10,13,45,34,19,0,0,121,12,6,12,12,4,9,1
4219,2,12,30,46,15,14,0,119,0,0,0,0,15,4,0
4220,29,52,134,47,60,54,3,379,29,16,45,0,2,21,0
4221,50,25,131,14,63,38,15,336,0,0,63,4,9,9,0
4222,17,20,77,15,47,6,0,182,21,10,56,4,0,11,0
4223,2,2,6,0,1,0,0,11,0,0,0,14,15,1,1
4225,178,91,385,17,115,1930,2,2718,767,131,211,0,0,30,0
4226,16,8,24,0,11,0,0,59,0,0,5,9,12,5,1
4227,3,24,107,26,2,49,2,213,54,42,50,9,2,7,0
4228,17,11,43,7,28,4,0,110,0,0,18,4,9,5,1
4230,24,17,83,14,61,7,0,206,23,10,55,2,5,8,0
4231,67,26,168,96,99,0,0,456,43,20,49,1,1,13,0
4232,89,21,228,86,96,17,2,539,63,32,32,8,6,6,1
4233,30,33,121,34,84,10,0,312,57,24,54,1,0,19,0
4234,12,11,41,31,7,8,0,110,29,11,13,9,3,5,1
4236,12,139,152,29,19,422,56,829,115,35,56,1,1,22,0
4237,1,33,76,54,9,2,0,175,39,16,25,1,7,11,0
4238,12,9,47,18,27,1,0,114,0,0,10,7,8,6,0
4243,14,16,41,118,19,1,0,209,12,7,9,12,6,7,0
4244,6,11,17,16,3,4,1,58,0,0,17,19,9,3,1
4247,28,63,301,17,88,98,3,598,261,163,253,1,0,12,0
4249,52,196,222,39,113,572,52,1246,178,56,110,0,1,17,0
4250,14,6,34,14,23,0,0,91,42,14,14,11,3,4,1
4253,36,64,131,44,55,167,3,500,75,35,60,2,1,21,0
4254,0,28,73,53,4,155,2,315,47,20,20,0,0,13,0
4255,29,10,134,30,22,0,0,225,11,5,51,0,3,10,0
4256,35,38,133,32,56,22,5,321,42,25,100,14,4,8,1
4258,15,14,24,18,18,0,0,89,0,0,17,9,14,5,1
4261,28,60,204,192,91,158,8,741,62,15,94,1,2,14,0
4268,8,11,49,29,21,3,1,122,0,0,0,3,15,5,1
4270,6,9,50,22,12,13,0,112,15,6,18,14,5,6,1
4272,13,7,73,15,15,0,0,123,101,64,64,4,3,5,0
4273,8,46,93,20,14,34,2,217,53,26,26,1,6,8,1
4274,6,8,37,20,27,1,0,99,32,12,22,7,2,5,0
4276,56,39,142,94,73,4,4,412,24,10,49,7,3,9,0
4278,24,15,59,28,37,3,0,166,26,10,22,0,1,7,0
4280,1,3,4,4,3,0,0,15,0,0,0,12,17,1,1
4283,1,1,2,0,1,1,0,6,0,0,0,5,24,1,1
4286,9,7,45,11,19,0,0,91,32,19,21,7,1,7,0
4288,12,20,25,0,21,49,0,127,11,0,0,3,17,6,1
4290,5,20,15,0,10,2,3,55,0,0,0,3,15,3,1
4291,8,2,12,0,9,0,0,31,0,0,0,12,17,1,0
4292,3,15,43,0,12,16,0,89,0,0,0,6,15,5,1
4295,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
4296,5,8,64,74,43,1,0,195,15,7,12,3,3,5,1
4300,83,41,289,62,99,7,3,584,370,188,233,0,0,19,0
4301,2,11,20,0,5,3,1,42,0,0,0,2,15,3,1
4302,3,8,66,23,5,6,0,111,0,0,5,0,13,5,0
4303,158,98,405,393,119,19,3,1195,345,115,235,0,1,14,0
4304,60,65,363,190,17,17,2,714,79,43,137,0,0,18,0
4305,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
4306,51,41,105,42,51,11,1,302,0,0,0,0,21,8,1
4311,0,2,0,0,0,0,0,2,0,0,0,NA,NA,1,1
4313,12,48,722,28,30,0,1,841,677,655,663,4,2,10,1
4316,23,36,96,74,54,57,11,351,13,6,96,20,0,4,0
4317,47,38,204,269,62,139,5,764,147,40,107,0,1,15,0
4319,17,16,87,32,24,0,1,177,30,10,10,0,3,6,0
4322,20,20,31,0,7,1,1,80,0,0,18,7,9,5,1
4323,0,12,35,0,3,1,1,52,0,0,0,4,17,5,1
4324,48,14,100,18,51,0,0,231,50,21,40,13,2,5,0
4325,42,61,333,393,124,141,4,1098,311,101,215,0,0,14,0
4326,3,26,195,234,4,14,2,478,270,115,171,3,2,10,0
4329,1,6,1,0,1,1,0,10,0,0,0,7,22,3,1
4331,66,47,279,238,81,25,24,760,92,44,190,0,1,12,0
4332,0,7,12,0,6,1,1,27,0,0,0,9,18,2,1
4333,108,22,332,300,49,3,0,814,33,16,332,19,7,5,1
4338,1,2,2,0,1,0,0,6,0,0,2,21,8,1,1
4342,11,27,102,132,7,16,0,295,82,34,66,12,4,11,1
4344,0,18,44,12,7,0,0,81,0,0,24,14,12,3,1
4345,36,12,63,7,51,27,1,197,4,2,6,2,5,5,0
4348,32,10,51,6,15,1,1,116,0,0,26,1,8,3,1
4352,11,16,35,34,18,12,1,127,0,0,6,12,9,5,0
4353,71,97,323,16,30,66,2,605,123,76,82,1,0,20,0
4355,94,139,441,289,29,59,0,1051,0,0,60,0,11,18,1
4358,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
4361,6,5,14,0,6,0,0,31,0,0,0,12,15,2,1
4364,1,2,2,0,1,0,0,6,0,0,0,14,15,1,1
4365,30,34,126,190,67,43,2,492,111,30,56,2,4,6,1
4366,46,41,294,68,152,78,1,680,277,134,137,0,1,14,0
4373,97,46,311,242,118,64,3,881,222,71,118,0,5,15,0
4374,5,23,84,30,14,6,2,164,52,26,39,4,0,16,0
4375,143,126,594,46,305,234,5,1453,627,227,365,5,0,23,0
4377,162,49,373,298,105,37,0,1024,342,122,189,0,0,22,0
4378,0,3,2,0,0,0,0,5,0,0,0,5,24,2,1
4382,13,2,27,0,20,39,0,101,1,0,12,2,14,5,1
4383,25,35,63,31,51,1,1,207,51,15,21,14,2,9,1
4384,2,14,77,0,3,0,0,96,34,28,77,17,2,6,0
4386,26,8,43,0,36,4,1,118,39,14,43,17,2,6,0
4390,19,14,60,32,50,8,1,184,19,5,8,1,7,6,0
4391,24,37,204,447,6,29,1,748,192,24,191,11,3,7,0
4392,1,23,91,0,3,4,0,122,32,29,54,4,1,11,0
4393,15,4,42,60,9,5,0,135,0,0,0,0,23,3,1
4394,31,22,126,38,42,63,1,323,24,16,35,10,2,14,0
4395,9,19,23,14,15,1,1,82,7,1,1,1,0,6,1
4396,2,51,197,49,10,32,7,348,47,33,110,8,1,13,0
4397,34,20,121,32,68,0,0,275,77,45,76,0,2,10,0
4402,0,13,8,7,4,26,1,59,9,2,2,5,4,2,1
4405,47,45,368,295,114,85,3,957,335,130,196,6,0,13,0
4406,17,26,67,29,38,14,1,192,5,2,12,0,3,13,0
4407,3,6,7,1,4,2,2,25,0,0,0,7,17,2,1
4408,15,7,50,0,15,0,0,87,87,50,50,25,2,3,0
4409,59,9,101,44,54,0,0,267,172,66,70,9,3,9,1
4410,83,12,101,10,81,4,1,292,160,53,60,0,0,13,0
4414,87,146,686,385,70,81,6,1461,0,0,193,0,8,17,1
4416,0,2,28,68,0,0,0,98,0,0,28,15,14,1,1
4418,5,28,49,34,4,4,18,142,0,0,2,0,11,6,0
4420,15,29,127,51,3,34,2,261,134,68,108,11,3,5,0
4422,3,10,29,2,6,0,1,51,0,0,0,10,16,4,1
4423,64,40,276,341,11,0,3,735,260,93,250,1,2,12,0
4426,52,73,172,43,120,127,55,642,218,64,111,4,0,21,0
4428,13,16,35,0,22,1,2,89,0,0,4,5,14,3,1
4430,1,10,6,0,3,8,0,28,0,0,0,11,15,3,1
4432,17,21,53,48,33,7,4,183,55,19,21,1,0,10,0
4435,15,38,168,121,48,38,1,429,14,12,35,4,0,17,0
4437,66,22,121,30,93,0,0,332,70,25,41,1,0,12,0
4439,48,37,345,122,41,4,0,597,157,65,156,0,0,16,0
4440,27,36,169,248,66,150,0,696,100,12,42,4,1,8,0
4441,67,16,115,19,67,6,1,291,0,0,6,11,13,6,0
4443,2,6,11,0,2,0,0,21,0,0,0,4,24,2,1
4444,34,34,174,60,66,26,3,397,8,4,24,0,3,17,0
4447,19,20,63,21,38,0,0,161,56,21,44,10,1,8,0
4448,0,1,3,0,0,0,0,4,0,0,3,21,8,1,0
4451,0,2,0,0,0,0,0,2,0,0,0,NA,NA,1,1
4453,2,79,103,48,8,52,4,296,55,28,38,0,2,16,0
4454,5,52,89,126,15,28,1,316,11,5,7,5,7,9,1
4456,53,29,116,175,26,46,1,446,6,3,101,0,2,11,0
4457,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
4461,46,40,139,0,87,76,5,393,290,101,139,20,1,9,0
4462,68,31,256,228,89,43,1,716,201,71,122,1,4,20,0
4466,58,51,97,48,77,4,1,336,141,39,39,9,0,8,0
4468,0,22,97,2,3,1,3,128,39,35,62,6,0,8,0
4469,40,37,103,132,60,0,1,373,76,19,76,13,4,9,0
4470,37,9,53,12,45,0,0,156,25,9,15,2,7,8,1
4472,0,2,0,0,0,0,0,2,0,0,0,NA,NA,1,1
4473,0,1,0,0,0,0,0,1,1,0,0,NA,NA,1,1
4479,27,42,119,29,49,137,3,406,0,0,4,0,9,9,1
4481,100,200,412,240,156,141,39,1288,353,140,196,1,0,30,0
4482,2,17,38,42,24,0,1,124,30,10,21,1,0,7,0
4483,9,23,133,77,39,29,1,311,50,20,31,8,6,8,0
4486,24,15,60,93,32,8,0,232,0,0,44,2,9,6,1
4489,29,14,100,34,72,0,0,249,69,26,26,0,0,8,0
4493,33,8,54,12,41,6,0,154,6,1,13,2,2,14,0
4495,15,11,73,27,27,19,1,173,0,0,0,4,17,5,1
4496,152,67,491,283,127,130,15,1265,199,91,228,5,0,13,0
4498,95,85,198,0,153,86,5,622,269,98,101,1,0,19,0
4499,8,8,27,14,15,3,0,75,13,5,5,3,0,5,0
4500,0,5,0,0,0,0,0,5,3,0,0,NA,NA,3,1
4506,10,156,335,221,37,238,9,1006,183,85,125,1,0,26,0
4507,26,126,252,65,123,120,6,718,79,36,71,0,0,29,0
4508,28,72,136,33,91,36,0,396,80,30,63,0,0,27,0
4509,0,7,7,0,3,0,0,17,0,0,0,5,15,2,1
4511,16,25,65,40,30,5,0,181,17,7,7,0,1,7,1
4516,7,27,53,22,30,13,2,154,6,3,17,4,4,10,0
4521,31,5,103,24,16,17,0,196,0,0,103,18,8,3,1
4524,8,71,150,206,29,68,3,535,33,4,25,1,3,16,1
4527,21,3,75,62,1,5,0,167,0,0,0,0,17,3,1
4528,6,4,28,0,7,7,0,52,2,2,4,1,2,7,1
4530,3,17,79,21,11,17,0,148,55,31,31,1,2,8,0
4531,1,3,2,0,1,1,0,8,0,0,0,5,24,1,1
4532,2,24,97,31,12,3,0,169,37,19,35,0,0,8,0
4533,68,11,134,74,71,2,0,360,14,5,27,0,0,9,0
4534,22,21,143,36,42,3,2,269,1,0,0,0,17,8,0
4536,0,6,1,0,1,0,0,8,0,0,0,2,27,2,1
4538,1,2,2,0,1,1,0,7,0,0,0,5,24,1,1
4539,14,12,20,0,16,2,1,65,0,0,0,1,20,3,1
4543,0,2,0,0,0,0,0,2,0,0,0,NA,NA,1,1
4544,59,30,118,84,80,21,4,396,6,3,24,7,3,10,1
4545,26,11,43,0,34,0,0,114,114,43,43,24,2,3,0
4546,10,9,15,21,13,0,0,68,0,0,5,12,14,3,1
4547,0,10,0,0,0,0,0,10,0,0,0,NA,NA,3,0
4548,16,86,144,36,50,53,11,396,35,17,19,4,1,15,0
4552,67,50,222,77,105,5,0,526,66,27,119,0,1,14,0
4553,82,32,122,43,100,10,2,391,109,35,75,12,2,12,0
4555,0,5,13,3,0,0,1,22,0,0,0,12,17,1,1
4556,1,1,3,0,1,0,0,6,0,0,0,5,24,1,1
4559,16,6,66,43,1,0,0,132,0,0,66,21,8,1,1
4561,39,10,156,150,37,131,1,524,104,25,86,5,2,12,0
4564,15,9,37,22,25,4,0,112,0,0,0,8,17,3,0
4565,39,70,141,33,87,143,35,548,158,52,58,1,0,14,0
4566,24,35,58,16,40,12,16,201,14,8,16,0,2,9,0
4571,8,83,122,146,17,424,7,807,19,8,24,0,3,15,0
4574,2,6,35,0,2,0,0,45,25,20,35,18,1,3,1
4575,23,25,89,0,24,3,0,164,67,23,23,2,3,5,0
4578,0,2,24,5,10,0,0,41,10,5,5,0,4,16,0
4579,109,53,405,275,151,159,6,1158,269,79,312,3,0,12,0
4581,9,3,22,0,10,0,0,44,0,0,19,11,10,4,1
4582,47,41,231,289,12,63,5,688,110,42,98,0,1,13,0
4583,41,22,120,30,100,23,1,337,75,33,33,2,2,6,0
4584,85,73,341,283,99,191,6,1078,249,88,157,0,1,20,0
4585,1,12,82,42,11,0,0,148,4,2,45,13,5,7,0
4587,51,20,116,9,33,23,1,253,5,3,14,2,2,7,0
4588,7,32,156,166,7,4,1,373,49,13,53,8,3,8,0
4591,1,2,2,0,1,0,0,6,0,0,0,11,18,1,1
4593,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
4595,7,22,269,306,3,25,3,635,120,73,184,1,5,6,0
4596,1,23,65,22,4,3,2,120,55,30,30,4,0,8,0
4602,12,5,30,17,3,0,0,67,0,0,0,0,29,1,1
4604,37,20,121,32,92,0,0,302,72,31,36,0,3,11,0
4606,7,33,120,22,8,47,5,242,8,7,23,9,2,9,0
4610,8,5,20,31,13,8,0,85,0,0,0,13,15,3,1
4612,0,6,2,0,1,0,0,9,0,0,0,14,15,2,1
4613,47,143,246,68,140,96,6,746,418,145,145,0,1,9,0
4616,139,24,513,258,97,39,3,1073,144,70,222,0,4,18,0
4617,0,10,43,0,19,0,0,72,71,43,43,22,7,2,1
4619,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1,1
4622,47,26,86,34,66,14,3,276,53,16,48,0,1,9,0
4623,90,32,192,65,85,0,0,464,73,33,104,1,0,10,0
